,originalSkill,esco_label,esco_prob,esco_uri
5449,Intrusion Detection System,cyber security,0.5354229807853699,http://data.europa.eu/esco/skill/8088750d-8388-4170-a76f-48354c469c44
5450,Human Genetics,genetics,0.8754162788391113,http://data.europa.eu/esco/skill/54b2c5ea-4475-4bf5-a433-b0dc5442e691
5451,W-FI,WizIQ,0.45817747712135315,http://data.europa.eu/esco/skill/085bfce5-70fe-43da-9499-307725e89bbc
5452,Influencers,influence voting behaviour,0.5827099084854126,http://data.europa.eu/esco/skill/d3a0ec53-f758-4250-9372-7694860c804f
5453,Named-Entity Recognition,information extraction,0.607933759689331,http://data.europa.eu/esco/skill/696e3b5b-8b61-45af-ae4c-3ab700f197ec
5454,Data ingestion,process data,0.5786007642745972,http://data.europa.eu/esco/skill/f2d57f41-43b4-4f5b-8100-3df5c21eda50
5455,OCI best practices and principles,design principles,0.42925533652305603,http://data.europa.eu/esco/skill/4c58528e-bdaa-43ad-8f5a-8ad0b8cd4bbb
5456,online collaboration,use online tools to collaborate,0.8031420111656189,http://data.europa.eu/esco/skill/580660a6-5d3a-421d-a54f-d85b706c2b2f
5457,Personality Development,personality development theories,0.8592081069946289,http://data.europa.eu/esco/skill/67cacb56-17df-4e4e-8039-55f659ac59a7
5458,Decision Support System,decision support systems,0.9754394888877869,http://data.europa.eu/esco/skill/3ce1fe19-7f9e-4070-941d-651673a5693b
5459,GestÃ£o,Portuguese,0.45430752635002136,http://data.europa.eu/esco/skill/584c13e8-fd06-4ca3-a45b-cca5b2f147a7
5460,dentify business model concepts and design unique value propositions,business model,0.64682537317276,http://data.europa.eu/esco/skill/3c1cbc5e-2220-4f45-bcc8-3d52c8c9cae0
5461,Education,education administration,0.7135916352272034,http://data.europa.eu/esco/skill/efa7a6e9-3018-4125-8ac5-5b5d513bcba7
5462,Openmp,GIMP (graphics editor software),0.45178860425949097,http://data.europa.eu/esco/skill/4a466c62-db7d-4905-9a41-f23214810acb
5463,Quality,manage quality,0.6989918351173401,http://data.europa.eu/esco/skill/35ebe444-9ece-4fbc-a55d-e99ea37267ae
5464,Statistical Hypothesis Testing,statistics,0.6216022968292236,http://data.europa.eu/esco/skill/7ee4c2ea-b349-4bd2-81a3-ec31475d4833
5465,anÃ¡lise de dados,Latin,0.48998111486434937,http://data.europa.eu/esco/skill/96e70743-6a84-4fee-b226-fe10cddb266e
5466,Geology,geology,1.0000001192092896,http://data.europa.eu/esco/skill/8bdd25f8-4b6e-40fe-a2cf-c1badc594114
5467,PlanificaciÃ³n estratÃ©gica,Italian,0.41108569502830505,http://data.europa.eu/esco/skill/87219dfe-a21c-4160-8cc8-1eabf9b16b44
5468,Rapid assessment,assessment processes,0.6866642236709595,http://data.europa.eu/esco/skill/31b67516-af16-4b97-8430-a8a8e0f84190
5469,Predictive Analytics,develop predictive models,0.668242871761322,http://data.europa.eu/esco/skill/e2887d71-8ff4-4188-9926-22bdaefa7713
5470,Cassandra,Hadoop,0.40415263175964355,http://data.europa.eu/esco/skill/e46291c7-52b9-4174-bd59-178884861038
5471,Tuple,tufting technology,0.37490761280059814,http://data.europa.eu/esco/skill/b4b9a682-80b9-4032-8e20-ec3dd55f334e
5472,Game Design,design the physical outlook of games,0.7212344408035278,http://data.europa.eu/esco/skill/cd86f45f-3823-492f-a7cb-9ed63b28db01
5473,Understand other basic issues related to income; sales; and property taxes.,develop taxation policies,0.496131956577301,http://data.europa.eu/esco/skill/9fa06999-9ba9-4d74-9b15-edfc788b55f7
5474,Literature,literature,1.000000238418579,http://data.europa.eu/esco/skill/0ab9d433-10e5-4683-ae54-4687179a5259
5475,ESG integration,perform escalation procedure,0.4282025098800659,http://data.europa.eu/esco/skill/946c1229-1171-40d4-82cc-fe3f483ca100
5476,Ð£Ñ\x81Ñ\x82Ñ\x80Ð°Ð½ÐµÐ½Ð¸Ðµ Ð½ÐµÐ¿Ð¾Ð»Ð°Ð´Ð¾Ðº,convert currency,0.34598344564437866,http://data.europa.eu/esco/skill/98e26527-4cca-42b7-9902-5749f48e62c5
5477,Music mixing,mix multi-track recordings,0.695702314376831,http://data.europa.eu/esco/skill/16ac3d37-dd72-40c3-863d-dab1ded961be
5478,SeguranÃ§a de rede,understand written Spanish,0.3958134651184082,http://data.europa.eu/esco/skill/08759658-fffc-4951-bea0-1fb51d06eb89
5479,APIs,Drupal,0.4612407386302948,http://data.europa.eu/esco/skill/1de3942b-99d8-41e8-9ef0-fbc9e9f6307b
5480,Datenvisualisierung (DataViz),set up dates,0.4631923735141754,http://data.europa.eu/esco/skill/3506d31c-3bb0-4a6d-90bb-aff03bca01b5
5481,AnÃ¡lisis de Circuitos,electronics,0.5567241907119751,http://data.europa.eu/esco/skill/95c35c3a-035f-47c2-90cf-7e934d20fc08
5482,teamwork,teamwork principles,0.7868810892105103,http://data.europa.eu/esco/skill/a5b0cd5c-e13a-4ab3-8d93-4d242adcfb01
5483,abstract thinking,think abstractly,0.8503661155700684,http://data.europa.eu/esco/skill/9a58cd26-58eb-4a1c-b1b6-64037fe9cfa1
5484,Entrevista,Edmodo,0.420368492603302,http://data.europa.eu/esco/skill/17702c40-e963-4593-847e-a332b1c9357e
5485,Task Management,task algorithmisation,0.6830281615257263,http://data.europa.eu/esco/skill/7482a123-e801-48de-9733-262125671410
5486,Np-Completeness,algorithms,0.3994829058647156,http://data.europa.eu/esco/skill/54924a2c-daca-40d3-9716-4b38ceb04f38
5487,MIDI,musical instruments,0.6126458644866943,http://data.europa.eu/esco/skill/29d4aaba-99f9-4733-bd74-ad558f2ae3a7
5488,Negocio sostenible,Maltego,0.3392672836780548,http://data.europa.eu/esco/skill/024037ca-96a9-4cb8-ba86-2cd5a209c90a
5489,COBOL coding,COBOL,0.7162976264953613,http://data.europa.eu/esco/skill/def007fa-5fed-4a5f-91a2-b0d7e3db1be1
5490,teaching reluctant writers,teach writing,0.7532773613929749,http://data.europa.eu/esco/skill/1b957e3d-0017-42b0-9bfe-49a1cdd31de7
5491,Deploy batch inference pipelines and tune hyperparameters with Azure Machine Learning,set management priorities in pipeline networks,0.3949030339717865,http://data.europa.eu/esco/skill/2e6379be-59ad-414a-8d81-68102b6b77b1
5492,Medical Research,medical studies,0.8532646894454956,http://data.europa.eu/esco/skill/53d45a18-6c15-4c50-821c-d116ae0611ec
5493,Integrals,integrate system components,0.4199609160423279,http://data.europa.eu/esco/skill/ed8de897-adbe-4f0e-b4d2-534953e64c72
5494,Urban design,urban planning,0.7211532592773438,http://data.europa.eu/esco/skill/7f18039d-dfae-471b-9daa-507f6b2d2842
5495,Vital Signs,monitor patient's vital signs,0.7188388109207153,http://data.europa.eu/esco/skill/60f826be-0c1b-413b-aad5-4f7546622e16
5496,Korean philosophy,Korean,0.7452038526535034,http://data.europa.eu/esco/skill/f9bc2890-d1f2-4a83-bd7b-b150a7679c79
5497,Innovation,innovation processes,0.7867094278335571,http://data.europa.eu/esco/skill/2fb8480e-de3c-462b-b169-e8bbb344da68
5498,data mining project process analysis and improvement,perform data mining,0.6144208908081055,http://data.europa.eu/esco/skill/4216e465-7baa-4884-a241-54b197bb9278
5499,Supplier analysis,supplier management,0.8288753032684326,http://data.europa.eu/esco/skill/fe1ec582-d63b-466c-9149-e7fc4fe93e22
5500,Cost,price product,0.6380671262741089,http://data.europa.eu/esco/skill/2fb2d647-05c1-4e6f-9d4f-62e813db2954
5501,PV system operation,maintain photovoltaic systems,0.6546949148178101,http://data.europa.eu/esco/skill/33784b61-bd86-4451-8a89-741ada5f8475
5502,ElectrÃ³nica,Latin,0.4908815026283264,http://data.europa.eu/esco/skill/96e70743-6a84-4fee-b226-fe10cddb266e
5503,Functions,use functional programming,0.5516062378883362,http://data.europa.eu/esco/skill/d31fab87-2a7d-485c-b699-2901ca294b15
5504,Use Ansible to configure Junos devices,Ansible,0.6003633141517639,http://data.europa.eu/esco/skill/6f8a40d6-f9ce-43ec-a72f-d4213a53f3ed
5505,CogniciÃ³n,neuropsychology,0.45702406764030457,http://data.europa.eu/esco/skill/e40d5ab6-957c-414f-9a6f-5e4c6208420f
5506,model calibration,develop calibration procedures,0.756914496421814,http://data.europa.eu/esco/skill/0c521914-1ba6-4f92-8fce-b6b97f3f8edb
5507,Pix2Pix,MDX,0.4304230213165283,http://data.europa.eu/esco/skill/1b7c716e-af95-4cda-a42f-6479c8b139f5
5508,Science Literacy,teach geoscience,0.5798453092575073,http://data.europa.eu/esco/skill/db0ff520-6ee1-420d-b9a3-3487cdb00e7c
5509,ã\x83\x87ã\x83¼ã\x82¿å\x88\x86æ\x9e\x90,alkylation,0.34476593136787415,http://data.europa.eu/esco/skill/f18b3dc3-fc4f-438c-9279-ebcaf2908b20
5510,Modelo de Business Partner,business model,0.6523665189743042,http://data.europa.eu/esco/skill/3c1cbc5e-2220-4f45-bcc8-3d52c8c9cae0
5511,Dynamic and Static Scheduling Policies,comply with schedule,0.5845531225204468,http://data.europa.eu/esco/skill/4932c6e3-f6c7-49bf-bf66-f8508237054f
5512,Creating Attended and Unattended RPA bots using AARI,assist customers with self-service ticketing machines,0.366191029548645,http://data.europa.eu/esco/skill/f0318969-d484-4065-87d3-90f71c63e51e
5513,Customer Psychology,satisfy customers,0.7122896909713745,http://data.europa.eu/esco/skill/8330c86e-63cf-4be6-849f-4f77628cc5c5
5514,Build Input Data Pipeline,analyse pipeline database information,0.637103796005249,http://data.europa.eu/esco/skill/484d048c-a5d1-46a5-b57f-45b69c0ac552
5515,validar las primeras hipÃ³tesis de negocio a travÃ©s del uso de estadÃ\xadstica descriptiva y exploratoria; estadÃ\xadstica bivariada y ANOVA,formulate findings ,0.3909432888031006,http://data.europa.eu/esco/skill/6eaeea3a-f100-43e4-b694-16a4dc5a79e1
5516,Threats to cybersecurity,security threats,0.8045107126235962,http://data.europa.eu/esco/skill/5acf6408-e084-4202-9442-ffcf0119811c
5517,Identificar o jogo da negociaÃ§Ã£o,Portuguese,0.42540067434310913,http://data.europa.eu/esco/skill/584c13e8-fd06-4ca3-a45b-cca5b2f147a7
5518,UML,Perl,0.5336021184921265,http://data.europa.eu/esco/skill/401eb8d8-6daa-4f8b-90ad-60afc71eb4f8
5519,Database Application,database,0.8677448034286499,http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576
5520,Note Taking,deliver case notes,0.5761319398880005,http://data.europa.eu/esco/skill/048f04c9-83b1-48cd-9ac9-16a433695a61
5521,Html5,JavaScript,0.5278589725494385,http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7
5522,Apache Kafka,Apache Maven,0.3857956528663635,http://data.europa.eu/esco/skill/0d168770-4d9c-4096-b048-a6577818d306
5523,Logâ\x80\x93Log Plot,logging,0.45701250433921814,http://data.europa.eu/esco/skill/e8488824-3865-4d2a-97e9-fe4647d6add3
5524,Violence Prevention,prevent social problems,0.5686127543449402,http://data.europa.eu/esco/skill/6d80a4cb-cad2-435c-b899-e0e91fda07d6
5525,InvestigaciÃ³n en UX,investment analysis,0.5208896398544312,http://data.europa.eu/esco/skill/bf12b461-1c53-4d81-a395-8ba77f7483c4
5526,Stack (Abstract Data Type),stack goods,0.472463995218277,http://data.europa.eu/esco/skill/3d086228-d7fc-4c23-972a-22b7d44a6173
5527,Market Data,market analysis,0.7299588322639465,http://data.europa.eu/esco/skill/b011c8b4-76e1-4bbc-8bb9-1d205e7b618a
5528,Project Planning,project management,0.823803186416626,http://data.europa.eu/esco/skill/7111b95d-0ce3-441a-9d92-4c75d05c4388
5529,Capital Market,stock market,0.7884633541107178,http://data.europa.eu/esco/skill/b895bd42-0009-4815-a150-eb9eb5caec21
5530,Citizen Activism,participate actively in civic life,0.6048825979232788,http://data.europa.eu/esco/skill/7d9bace0-63d0-4848-ac87-350a98082c12
5531,secure programming,perform security checks,0.6055867671966553,http://data.europa.eu/esco/skill/ae699de1-0746-4fe2-86f0-17770db7790d
5532,Digital Marketing,digital marketing techniques,0.8704352974891663,http://data.europa.eu/esco/skill/43dfbe7f-9e10-4871-b171-e5076737b4cf
5533,Sistemas de informaciÃ³n,information structure,0.545340895652771,http://data.europa.eu/esco/skill/03ff0d53-573a-47a0-a0ad-1995815a4339
5534,Statistical Inference,statistics,0.6969192624092102,http://data.europa.eu/esco/skill/7ee4c2ea-b349-4bd2-81a3-ec31475d4833
5535,Shopping for and storing produce with sustainability in mind,advise customers on storage of fruits and vegetables,0.6047674417495728,http://data.europa.eu/esco/skill/de00a85b-3654-4e7a-b967-afe857e8dc2e
5536,Linear Algebra,algebra,0.5913426876068115,http://data.europa.eu/esco/skill/55e910e4-736d-44cf-bfa9-b15adc5d91d2
5537,Install the Azure CLI locally and use it to manage Azure resources,deploy cloud resource,0.5427255630493164,http://data.europa.eu/esco/skill/6195c5f7-a4fb-425d-a3dd-c4467c4471a3
5538,Learning,use learning strategies,0.6572756767272949,http://data.europa.eu/esco/skill/a44c0ed6-68b1-457a-9c6d-ea8487bdfeb2
5539,Business Ecosystem,ecosystems,0.6857707500457764,http://data.europa.eu/esco/skill/ddbf25f1-b91a-4083-9ef1-cc113a46e4c0
5540,academic reading,read books,0.6982235908508301,http://data.europa.eu/esco/skill/b9fa8c6d-a837-45e3-84ac-848defae9f50
5541,Wind Power,mini wind power generation,0.7077792882919312,http://data.europa.eu/esco/skill/9be02d2d-9d45-400b-aa05-1e9aee7bd815
5542,History of cannabis,history of tobacco,0.672089695930481,http://data.europa.eu/esco/skill/038a6d0f-787f-4f71-aac6-bd54e16c57cf
5543,Priority Inheritance Protocol,inheritance council practices,0.47430381178855896,http://data.europa.eu/esco/skill/245dc946-2c07-419f-a387-6a215305f8c1
5544,Reactive Programming,use functional programming,0.4881362020969391,http://data.europa.eu/esco/skill/d31fab87-2a7d-485c-b699-2901ca294b15
5545,Junos Os,operating systems,0.5602461695671082,http://data.europa.eu/esco/skill/f9a6f35b-01a7-40c9-8b61-b6ee46f97272
5546,Crisis Intervention,crisis intervention,1.0,http://data.europa.eu/esco/skill/8e261d1c-12c0-498e-bfc2-ec0c16496c68
5547,Ø¥Ù\x86Ø´Ø§Ø¡ Ø§Ù\x84Ø¯Ø¹Ù\x88Ø§Øª Ù\x88Ø§Ù\x84Ø§Ø¬ØªÙ\x85Ø§Ø¹Ø§Øª,Danish,0.4503237009048462,http://data.europa.eu/esco/skill/273a28d6-1bd3-4d13-a906-3d75c1cfdfc1
5548,Autoregressive Integrated Moving Average (ARIMA),carry out statistical forecasts,0.4097955822944641,http://data.europa.eu/esco/skill/be727774-46d7-43d7-aee9-1a51b5cd8c71
5549,Dynamic Programming,use automatic programming,0.538846492767334,http://data.europa.eu/esco/skill/7d10fcb2-b368-48ab-996b-7c9fafcf68ed
5550,Law Of Demeter,perform demarcation,0.5099971890449524,http://data.europa.eu/esco/skill/91c8697e-bb9a-4244-a143-fdabebf53b78
5551,Cost Control,cost management,0.7698832750320435,http://data.europa.eu/esco/skill/7d35602d-bc94-4975-aa7c-f4e8e05ce8e0
5552,Maquette fonctionnelle,French,0.4184333086013794,http://data.europa.eu/esco/skill/e747e77e-0ea1-4001-8b07-1d11946b5f1b
5553,MotivaÃ§Ã£o,motivate employees,0.44105708599090576,http://data.europa.eu/esco/skill/22c2af9e-ba0d-4cee-abb6-b6dbef006cd5
5554,Beginner level Korean speaking and listening,understand spoken Korean,0.69582200050354,http://data.europa.eu/esco/skill/81192ed1-cabc-48c5-bbc3-9ff06d3f2958
5555,Network Reliability Engineering,design failover solutions,0.5302706956863403,http://data.europa.eu/esco/skill/4ed46658-cc30-4d37-9301-47dd354c92a2
5556,Design a Modern Data Warehouse using Azure Synapse Analytics,data warehouse,0.5636985301971436,http://data.europa.eu/esco/skill/3ec2e4d6-7000-4905-bf1a-c5b1679416de
5557,Escucha activa,perform esophagoscopy,0.4224303066730499,http://data.europa.eu/esco/skill/511025b5-8f29-402b-9d90-49a874eb6ac3
5558,Sentiment with Neural Nets,artificial neural networks,0.5168779492378235,http://data.europa.eu/esco/skill/5608d5a0-6d5e-43b7-be37-616501729bb4
5559,Solver,solve problems,0.6175931096076965,http://data.europa.eu/esco/skill/adc6dc11-3376-467b-96c5-9b0a21edc869
5560,Audit,audit techniques,0.8615542650222778,http://data.europa.eu/esco/skill/6a536b36-c5c7-4d10-bf67-a4fb0f8549b2
5561,Rehabilitation nach Trauma,rehabilitation,0.6945093274116516,http://data.europa.eu/esco/skill/87669743-a291-4ea0-9a50-cac60d45649c
5562,Data Security,data protection,0.8470818996429443,http://data.europa.eu/esco/skill/a4346013-a967-4a58-a533-6b32ad1364c5
5563,Enterprise Private Network,implement a virtual private network,0.7236804962158203,http://data.europa.eu/esco/skill/acf0a78c-f4e3-4bd9-a5cc-9cf4791b3b95
5564,AnÃ¡lisis: la informaciÃ³n quÃ\xadmica requiere ser analizada desde el marco del conocimiento para poder ser utilizada en resolver problemas.,develop solutions to information issues,0.507143497467041,http://data.europa.eu/esco/skill/4539aeca-b56f-4d03-ba86-8f675a7f2536
5565,Modelos estruturais,model sets,0.5547983646392822,http://data.europa.eu/esco/skill/df7bcc54-304d-4356-a6b6-73b854355858
5566,buscar informaÃ§Ãµes de maneira segura,provide information to passengers,0.4451981484889984,http://data.europa.eu/esco/skill/84fc058f-3a38-4a87-86c1-ce906660af31
5567,Modeling And Simulation,scientific modelling,0.5831178426742554,http://data.europa.eu/esco/skill/cb304338-3a44-4b6f-802b-dfc6c64de109
5568,Implementing a Digital Marketing Strategy,plan digital marketing,0.8329132795333862,http://data.europa.eu/esco/skill/736ef286-fbd3-4e5c-a4b4-d1e2008c9898
5569,industria legal,warehousing regulations,0.5707692503929138,http://data.europa.eu/esco/skill/5c5d38eb-4529-48d1-ab98-b6f6800f0a92
5570,Calculate and perform the various diagnostic test,diagnostic methods in medical laboratory,0.692428469657898,http://data.europa.eu/esco/skill/46a5e3ea-e276-4d84-a289-bd1187ac8cb1
5571,Cost-volume profit analysis,estimate profitability,0.6914740800857544,http://data.europa.eu/esco/skill/56c59e98-f133-48ad-9d01-f357a8e2c218
5572,Startup Company,represent the company,0.6248528957366943,http://data.europa.eu/esco/skill/43268a87-8280-4e3f-bf97-97dc973d60ef
5573,Market Segmentation,market analysis,0.7209686040878296,http://data.europa.eu/esco/skill/b011c8b4-76e1-4bbc-8bb9-1d205e7b618a
5574,RÃ©solution intÃ©grÃ©e de problÃ¨mes,French,0.39565005898475647,http://data.europa.eu/esco/skill/e747e77e-0ea1-4001-8b07-1d11946b5f1b
5575,Rapport,build rapport with people from different cultural backgrounds,0.5730563998222351,http://data.europa.eu/esco/skill/5609c548-8581-4a28-8afc-5f744868e9c7
5576,Reproduction,livestock reproduction,0.6736980676651001,http://data.europa.eu/esco/skill/08dede9c-570a-462a-931a-481aef87fd6d
5577,Bisimulation,improvise,0.3820003271102905,http://data.europa.eu/esco/skill/b40584aa-7c63-4eed-9422-a9798fb95fdc
5578,Basic Programming Language,computer programming,0.7442537546157837,http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97
5579,Alinhar produtos / serviÃ§os e expectativas dos clientes.,understand written Portuguese,0.39224377274513245,http://data.europa.eu/esco/skill/9ef06b7c-991c-46a5-9dbc-82506031e8f9
5580,Data Preparation,perform data cleansing,0.6674386262893677,http://data.europa.eu/esco/skill/50b100ea-74fd-4706-99db-3e4ca55e51b8
5581,System Dynamics,systems theory,0.6681469678878784,http://data.europa.eu/esco/skill/cdd8b6b2-2fd9-453c-8d62-8a1dc6efcd49
5582,health,health education,0.6990575194358826,http://data.europa.eu/esco/skill/99c90174-eb03-4221-b1b6-1ad8b7035e15
5583,Rituales,perform religious rituals,0.7172509431838989,http://data.europa.eu/esco/skill/b8e82783-83b5-4022-a56c-b35816adaa58
5584,Gated Recurrent Unit (GRU),deep learning,0.3388743996620178,http://data.europa.eu/esco/skill/ecc4552a-92c5-4222-b18d-faf5ac841080
5585,Branch And Bound,operate private branch exchange,0.374220073223114,http://data.europa.eu/esco/skill/7c5b66c6-36a1-4e03-bb57-64e8688b8f58
5586,Licensing,licences regulation,0.7465742826461792,http://data.europa.eu/esco/skill/ab944aef-09dc-4047-a4ac-0048d8405fb3
5587,Market (Economics),market analysis,0.8060029745101929,http://data.europa.eu/esco/skill/b011c8b4-76e1-4bbc-8bb9-1d205e7b618a
5588,emergency,emergency medicine,0.7721293568611145,http://data.europa.eu/esco/skill/fbb8f1a7-c8b5-4722-92c4-814836b86934
5589,Kotlin Playground,perform playground surveillance,0.494093120098114,http://data.europa.eu/esco/skill/b1d75e36-64d3-4000-bd9c-14899bea87e2
5590,resoluciÃ³n de problemas matemÃ¡ticos,refrigerants,0.3453158140182495,http://data.europa.eu/esco/skill/0b95eb5d-f3eb-4387-a0bb-094a394196c7
5591,Uso e anÃ¡lise de demonstraÃ§Ãµes financeiras,financial analysis,0.5617926120758057,http://data.europa.eu/esco/skill/99571e68-801f-49af-a897-5f75996642e1
5592,bargain power analysis,negotiate compromises,0.5741668939590454,http://data.europa.eu/esco/skill/7954861c-86d4-4529-afbb-2c23dab9ac74
5593,Hashtables,database,0.45551764965057373,http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576
5594,On-Demand Fashion Design,design wearing apparel,0.7011805772781372,http://data.europa.eu/esco/skill/d65e43ec-236d-4774-9ee6-f7f88e715bc4
5595,Distributed Model Training and Hyperparameter Tuning,distributed computing,0.44798097014427185,http://data.europa.eu/esco/skill/897b393f-e7e0-4248-a40d-d77119694e83
5596,Ø§Ù\x84Ø£Ø³Ù\x88Ø§Ù\x82 Ø§Ù\x84Ù\x86Ù\x82Ø¯Ù\x8aØ©,Danish,0.4577016234397888,http://data.europa.eu/esco/skill/273a28d6-1bd3-4d13-a906-3d75c1cfdfc1
5597,Dashboards,monitor work site,0.43161168694496155,http://data.europa.eu/esco/skill/37ab8cef-8abf-43be-a71f-1e45aef610b8
5598,Derivation of OLS parameters,olfaction,0.2807275056838989,http://data.europa.eu/esco/skill/d395175b-0902-4cfe-928c-f83d8bf12564
5599,Additive Smoothing,metal smoothing technologies,0.5469555854797363,http://data.europa.eu/esco/skill/ebd90bfe-ab0f-4155-a77c-3de9267b27a1
5600,architect,advise architects,0.7012495398521423,http://data.europa.eu/esco/skill/d329b1ed-6e7a-400e-bca2-7c1936fbfbcb
5601,à¤¬à¥\x8dà¤°à¤¾à¤\x82à¤¡ à¤ªà¤¹à¤\x9aà¤¾à¤¨ à¤\x94à¤° à¤ªà¥\x8dà¤°à¤¬à¤\x82à¤§à¤¨,apply alternate wetting and drying techniques,0.28610140085220337,http://data.europa.eu/esco/skill/273407b4-0b00-4166-8211-1fc6bbcb6b42
5602,AnÃ¡lisis competitivo,Latin,0.4216400384902954,http://data.europa.eu/esco/skill/96e70743-6a84-4fee-b226-fe10cddb266e
5603,Genome,conduct genome research,0.6927807331085205,http://data.europa.eu/esco/skill/7abd0821-f3ba-4946-a79a-310edb85471f
5604,App behaviors and automation,automation technology,0.6218341588973999,http://data.europa.eu/esco/skill/f4a6e9f7-5cff-46c0-894c-59c20bb78694
5605,Decentralized Protocols,decentralized application frameworks,0.6159580945968628,http://data.europa.eu/esco/skill/251b5528-693c-4ef9-a7f6-9924bb8d7ef8
5606,Randomness,probability theory,0.5325416326522827,http://data.europa.eu/esco/skill/b758675a-b03b-4e4b-897c-57ca14b1a3d0
5607,Create a Forecast,carry out statistical forecasts,0.7661610841751099,http://data.europa.eu/esco/skill/be727774-46d7-43d7-aee9-1a51b5cd8c71
5608,Autocorrect,use computer-aided translation,0.4167810380458832,http://data.europa.eu/esco/skill/95d84b77-ba94-492f-a1e6-18be13f16cf0
5609,Socially Responsible Investing,corporate social responsibility,0.6129136085510254,http://data.europa.eu/esco/skill/66db424f-2abe-420d-8e5b-186607266b61
5610,Pain Management,manage acute pain,0.7577888369560242,http://data.europa.eu/esco/skill/ea8aa053-2ac6-4f8e-b5d7-8e52b55966c2
5611,American Law & Policy,government policy,0.6552178263664246,http://data.europa.eu/esco/skill/5c003e77-867f-4213-b7e9-0a4671362646
5612,Financial Aid Management,student financial aid programmes,0.786465585231781,http://data.europa.eu/esco/skill/ff24c97f-dbb9-4b02-bf03-4cbe8aecb371
5613,Funcionamiento cerebral,neuroanatomy,0.5632606744766235,http://data.europa.eu/esco/skill/3446d034-aa08-4706-ba05-e9cb0d01b5b1
5614,agile,Agile development,0.9118145108222961,http://data.europa.eu/esco/skill/dba46f87-0831-49cd-a1c7-340a653c0221
5615,HTML5,JavaScript,0.5278589725494385,http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7
5616,Topic Model,study topics,0.6246505379676819,http://data.europa.eu/esco/skill/54f78038-58a8-46cb-9633-41ade03c07b7
5617,Abductive Reasoning,logic,0.45334625244140625,http://data.europa.eu/esco/skill/294cf13e-4fdf-4cb8-bb6b-31b9da7f4819
5618,Campaign Management,develop campaigns,0.7607178092002869,http://data.europa.eu/esco/skill/e90d2727-de2d-4793-8cb8-6b68013baa01
5619,Escrita de negÃ³cios,Maltego,0.39619219303131104,http://data.europa.eu/esco/skill/024037ca-96a9-4cb8-ba86-2cd5a209c90a
5620,Ã\x89tica de datos,epigraphy,0.31927117705345154,http://data.europa.eu/esco/skill/79ecb6aa-a865-4444-9dfc-9f23232fdc45
5621,Organizational Change,alter management,0.639275074005127,http://data.europa.eu/esco/skill/06fa9997-1720-45e8-a0cf-ee3060049f8b
5622,Unified Threat Management,advice on security risk management,0.5182909965515137,http://data.europa.eu/esco/skill/e71c6cee-7247-49f4-829a-141c880ae938
5623,app development,Rapid application development,0.6947441697120667,http://data.europa.eu/esco/skill/96eb286a-58b7-45ff-a916-5578d0b79b8c
5624,Google Cloud,cloud technologies,0.6386489868164062,http://data.europa.eu/esco/skill/bd14968e-e409-45af-b362-3495ed7b10e0
5625,Address mechanics,address problems critically,0.6606824398040771,http://data.europa.eu/esco/skill/b9f16465-56a9-426b-a047-0f9f1f95ec92
5626,Compreender o poder da cooperaÃ§Ã£o nas organizaÃ§Ãµes,organisational structure,0.4001671075820923,http://data.europa.eu/esco/skill/c4272323-cce6-4535-ac71-4f6841f4f89a
5627,Gis Applications,identify GIS issues,0.7007814645767212,http://data.europa.eu/esco/skill/d52426a8-e84f-4652-a655-7a6195381fcd
5628,Ù\x85Ø¤Ø«Ø±Ø§Øª Ø¹Ø±Ø¶ Ø§Ù\x84Ø¨Ù\x8aØ§Ù\x86Ø§Øª (DataViz),Danish,0.5004613995552063,http://data.europa.eu/esco/skill/273a28d6-1bd3-4d13-a906-3d75c1cfdfc1
5629,GestÃ£o e estratÃ©gia de stakeholders,negotiate with stakeholders,0.5253868103027344,http://data.europa.eu/esco/skill/87de6e49-ca1c-42a4-8751-5ff0b991966b
5630,Assess critically the economic desirability of different technologically feasible abatement technologies,determine production feasibility,0.5707684755325317,http://data.europa.eu/esco/skill/c79a6989-a73c-496b-997f-c706e1c5c52b
5631,Dog,dog behaviour,0.6512349247932434,http://data.europa.eu/esco/skill/19c0f84a-cd7a-41c0-af4d-c5c8cbf41d75
5632,AnÃ¡lise do BalanÃ§o Patrimonial,understand written Galician,0.44510915875434875,http://data.europa.eu/esco/skill/a61e9686-7e8f-44ec-967b-d6445f90230b
5633,anÃ¡lisis de datos,understand written Spanish,0.4660312831401825,http://data.europa.eu/esco/skill/08759658-fffc-4951-bea0-1fb51d06eb89
5634,Demand Sensing,anticipate transport demand,0.5812538862228394,http://data.europa.eu/esco/skill/41d697c1-46bc-4e6c-ab91-002a43f75cf2
5635,Sample Preparation,prepare samples for testing,0.7948943376541138,http://data.europa.eu/esco/skill/cd4b9e72-a18d-44bd-b227-14bbdd162dc1
